* Barcode = SLB96
* Block Type = OpenArray Block
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 05-19-2015 15:23:02 CEST
* Experiment File Name = \\rbamsfp281\Dept_PRB\_Org\Virology iPS\Lucy\Experiments\TaqMan Open Array\2015-05-18 OA David's genes - 2\SLB96_2015_05_18_Davids genes.eds
* Experiment Name = SLB96
* Experiment Run End Time = 05-18-2015 17:56:18 CEST
* Experiment Type = Gene Expression
* Instrument Name = 285880792
* Instrument Serial Number = 285880792
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	Ct	Ct Mean	Ct SD	Amp Score	Cq Conf	CRTAMPLITUDE	HIGHSD	CRTNOISE	ROX Signal
865	B2e1	false	Sample7	Hs04188837_g1	UNKNOWN	FAM	NFQ-MGB	22.571	22.511	0.085	1.542	0.977	N	N	N	4,449.324
866	B2e2	false	Sample7	Hs00248075_m1	UNKNOWN	FAM	NFQ-MGB	30.661	30.649	0.018	1.580	0.975	N	N	N	4,757.353
867	B2e3	false	Sample7	Hs00358796_g1	UNKNOWN	FAM	NFQ-MGB	25.829	25.782	0.067	1.461	0.968	N	N	N	4,760.529
868	B2e4	false	Sample7	Hs00173927_m1	UNKNOWN	FAM	NFQ-MGB	25.638	25.770	0.187	1.604	0.984	N	N	N	4,851.324
869	B2e5	false	Sample7	Hs00171132_m1	UNKNOWN	FAM	NFQ-MGB	21.172	21.161	0.015	1.553	0.982	N	N	N	4,983.441
870	B2e6	false	Sample7	Hs00231069_m1	UNKNOWN	FAM	NFQ-MGB	26.463	26.455	0.010	1.633	0.982	N	N	N	4,902.265
871	B2e7	false	Sample7	Hs00232783_m1	UNKNOWN	FAM	NFQ-MGB	29.489	29.483	0.008	1.546	0.979	N	N	N	4,815.853
872	B2e8	false	Sample7	Hs00207691_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.574	0.000	Y	N	Y	4,894.588
873	B2f1	false	Sample7	Hs00985639_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.316		0.000	0.000	Y	N	Y	4,611.088
874	B2f2	false	Sample7	Hs00174092_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,666.706
875	B2f3	false	Sample7	Hs00895608_m1	UNKNOWN	FAM	NFQ-MGB	26.794	26.800	0.009	1.484	0.980	N	N	N	4,655.529
876	B2f4	false	Sample7	Hs01911452_s1	UNKNOWN	FAM	NFQ-MGB	25.745	25.821	0.108	1.630	0.971	N	N	N	4,994.294
877	B2f5	false	Sample7	Hs01921425_s1	UNKNOWN	FAM	NFQ-MGB	23.074	23.117	0.061	1.598	0.975	N	N	N	4,626.353
878	B2f6	false	Sample7	Hs00942643_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.739		0.000	0.000	Y	N	Y	4,649.676
879	B2f7	false	Sample7	Hs04194779_g1	UNKNOWN	FAM	NFQ-MGB	20.713	20.725	0.016	1.563	0.980	N	N	N	4,320.235
880	B2f8	false	Sample7	Hs00952741_m1	UNKNOWN	FAM	NFQ-MGB	27.587	27.917	0.467	1.500	0.981	N	N	N	4,782.735
881	B2g1	false	Sample7					Undetermined					N	N	N	
882	B2g2	false	Sample7					Undetermined					N	N	N	
883	B2g3	false	Sample7	Hs00932747_m1	UNKNOWN	FAM	NFQ-MGB	21.588	21.468	0.170	1.592	0.981	N	N	N	4,655.029
884	B2g4	false	Sample7	Hs01551078_m1	UNKNOWN	FAM	NFQ-MGB	28.854	28.585	0.379	1.664	0.984	N	N	N	4,816.029
885	B2g5	false	Sample7	Hs00152939_m1	UNKNOWN	FAM	NFQ-MGB	31.132	31.132		1.533	0.975	N	N	N	4,517.059
886	B2g6	false	Sample7	Hs00152972_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,873.941
887	B2g7	false	Sample7					Undetermined					N	N	N	
888	B2g8	false	Sample7					Undetermined					N	N	N	
889	B2h1	false	Sample7					Undetermined					N	N	N	
890	B2h2	false	Sample7					Undetermined					N	N	N	
891	B2h3	false	Sample7	Hs00355049_m1	UNKNOWN	FAM	NFQ-MGB	24.415	24.391	0.035	1.542	0.979	N	N	N	4,606.794
892	B2h4	false	Sample7	Hs00182031_m1	UNKNOWN	FAM	NFQ-MGB	26.308	26.567	0.366	1.607	0.988	N	N	N	4,845.000
893	B2h5	false	Sample7	Hs01547250_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,346.029
894	B2h6	false	Sample7	Hs00609296_g1	UNKNOWN	FAM	NFQ-MGB	25.533	25.594	0.085	1.555	0.982	N	N	N	4,893.912
895	B2h7	false	Sample7					Undetermined					N	N	N	
896	B2h8	false	Sample7					Undetermined					N	N	N	
897	B3a1	false	Sample7	Hs00608480_m1	UNKNOWN	FAM	NFQ-MGB	25.709	25.380	0.465	1.442	0.973	N	N	N	4,082.794
898	B3a2	false	Sample7	Hs00973654_m1	UNKNOWN	FAM	NFQ-MGB	23.941	23.890	0.072	1.580	0.968	N	N	N	4,225.176
899	B3a3	false	Sample7	Hs00427552_m1	UNKNOWN	FAM	NFQ-MGB	22.905	22.918	0.019	1.397	0.981	N	N	N	4,195.382
900	B3a4	false	Sample7	Hs00198409_m1	UNKNOWN	FAM	NFQ-MGB	22.902	22.876	0.037	1.413	0.960	N	N	N	4,208.176
901	B3a5	false	Sample7	Hs00202073_m1	UNKNOWN	FAM	NFQ-MGB	23.508	23.457	0.072	1.525	0.971	N	N	N	4,044.971
902	B3a6	false	Sample7	Hs00157976_m1	UNKNOWN	FAM	NFQ-MGB	19.229	19.220	0.012	1.498	0.970	N	N	N	4,047.735
903	B3a7	false	Sample7	Hs00154808_m1	UNKNOWN	FAM	NFQ-MGB	25.280	25.382	0.145	1.466	0.978	N	N	N	4,091.559
904	B3a8	false	Sample7	Hs00378551_m1	UNKNOWN	FAM	NFQ-MGB	22.817	22.792	0.036	1.523	0.978	N	N	N	4,434.441
905	B3b1	false	Sample7	Hs00985427_m1	UNKNOWN	FAM	NFQ-MGB	21.713	21.728	0.021	1.484	0.980	N	N	N	4,168.529
906	B3b2	false	Sample7	Hs00173490_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.353	0.000	Y	N	Y	4,043.941
907	B3b3	false	Sample7	Hs00198527_m1	UNKNOWN	FAM	NFQ-MGB	25.793	25.727	0.094	1.474	0.969	N	N	N	3,961.059
908	B3b4	false	Sample7	Hs00542792_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.544	0.000	Y	N	Y	4,186.235
909	B3b5	false	Sample7	Hs01566156_m1	UNKNOWN	FAM	NFQ-MGB	23.225	23.276	0.073	1.555	0.977	N	N	N	4,162.529
910	B3b6	false	Sample7	Hs00173526_m1	UNKNOWN	FAM	NFQ-MGB	24.739	24.760	0.030	1.549	0.982	N	N	N	4,063.971
911	B3b7	false	Sample7	Hs02621496_s1	UNKNOWN	FAM	NFQ-MGB	20.971	20.888	0.117	1.506	0.977	N	N	N	4,234.794
912	B3b8	false	Sample7	Hs00416923_m1	UNKNOWN	FAM	NFQ-MGB	26.732	26.684	0.068	1.591	0.971	N	N	N	4,199.176
913	B3c1	false	Sample7	Hs00992319_m1	UNKNOWN	FAM	NFQ-MGB	22.775	22.743	0.045	1.479	0.954	N	N	N	4,073.412
914	B3c2	false	Sample7	Hs02383413_s1	UNKNOWN	FAM	NFQ-MGB	21.298	21.296	0.003	1.601	0.954	N	N	N	4,700.941
915	B3c3	false	Sample7	Hs00212963_m1	UNKNOWN	FAM	NFQ-MGB	24.452	24.422	0.042	1.533	0.973	N	N	N	4,394.000
916	B3c4	false	Sample7	Hs00275607_m1	UNKNOWN	FAM	NFQ-MGB	20.539	20.556	0.024	1.583	0.968	N	N	N	4,350.882
917	B3c5	false	Sample7	Hs00156197_m1	UNKNOWN	FAM	NFQ-MGB	22.854	22.962	0.152	1.568	0.984	N	N	N	3,965.000
918	B3c6	false	Sample7	Hs00219089_m1	UNKNOWN	FAM	NFQ-MGB	25.951	25.962	0.016	1.565	0.981	N	N	N	4,681.853
919	B3c7	false	Sample7	Hs00426592_m1	UNKNOWN	FAM	NFQ-MGB	21.345	21.111	0.330	1.467	0.977	N	N	N	4,329.382
920	B3c8	false	Sample7	Hs00608677_m1	UNKNOWN	FAM	NFQ-MGB	28.110	27.580	0.750	1.639	0.977	N	Y	N	4,502.029
921	B3d1	false	Sample7	Hs01573837_g1	UNKNOWN	FAM	NFQ-MGB	26.773	26.804	0.043	1.514	0.976	N	N	N	3,917.559
922	B3d2	false	Sample7	Hs00152928_m1	UNKNOWN	FAM	NFQ-MGB	24.659	24.557	0.144	1.526	0.983	N	N	N	4,633.500
923	B3d3	false	Sample7	Hs00914120_m1	UNKNOWN	FAM	NFQ-MGB	26.672	26.692	0.029	1.522	0.963	N	N	N	4,094.765
924	B3d4	false	Sample7	Hs00171584_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,329.471
925	B3d5	false	Sample7	Hs00946916_m1	UNKNOWN	FAM	NFQ-MGB	20.463	20.450	0.018	1.605	0.966	N	N	N	4,421.529
926	B3d6	false	Sample7	Hs01067777_m1	UNKNOWN	FAM	NFQ-MGB	18.395	18.404	0.014	1.549	0.972	N	N	N	4,419.088
927	B3d7	false	Sample7	Hs00983323_m1	UNKNOWN	FAM	NFQ-MGB	21.833	21.767	0.092	1.592	0.976	N	N	N	4,422.382
928	B3d8	false	Sample7	Hs00185873_m1	UNKNOWN	FAM	NFQ-MGB	25.197	25.418	0.313	1.575	0.976	N	N	N	4,517.118
929	B3e1	false	Sample7	Hs00909569_g1	UNKNOWN	FAM	NFQ-MGB	21.750	21.969	0.309	1.505	0.981	N	N	N	4,122.176
930	B3e2	false	Sample7	Hs00606086_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,492.941
931	B3e3	false	Sample7	Hs00179843_m1	UNKNOWN	FAM	NFQ-MGB	30.131	29.880	0.356	1.425	0.959	N	N	N	4,202.235
932	B3e4	false	Sample7	Hs01110766_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.551	0.000	Y	N	Y	4,395.235
933	B3e5	false	Sample7	Hs01119974_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,152.059
934	B3e6	false	Sample7	Hs01090242_m1	UNKNOWN	FAM	NFQ-MGB	26.497	26.486	0.016	1.507	0.974	N	N	N	4,076.647
935	B3e7	false	Sample7	Hs00174717_m1	UNKNOWN	FAM	NFQ-MGB	23.070	23.063	0.010	1.560	0.972	N	N	N	4,419.471
936	B3e8	false	Sample7	Hs00272345_m1	UNKNOWN	FAM	NFQ-MGB	22.147	22.126	0.029	1.517	0.975	N	N	N	4,622.118
937	B3f1	false	Sample7	Hs00902543_g1	UNKNOWN	FAM	NFQ-MGB	26.451	26.291	0.226	1.590	0.973	N	N	N	4,356.882
938	B3f2	false	Sample7	Hs01035168_m1	UNKNOWN	FAM	NFQ-MGB	25.127	25.086	0.057	1.576	0.970	N	N	N	4,812.059
939	B3f3	false	Sample7	Hs00175407_m1	UNKNOWN	FAM	NFQ-MGB	23.759	23.543	0.305	1.645	0.979	N	N	N	4,600.441
940	B3f4	false	Sample7	Hs04187831_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,627.559
941	B3f5	false	Sample7	Hs00354985_m1	UNKNOWN	FAM	NFQ-MGB	25.243	25.490	0.349	1.597	0.975	N	N	N	4,245.235
942	B3f6	false	Sample7	Hs01062014_m1	UNKNOWN	FAM	NFQ-MGB	30.296	29.868	0.606	1.510	0.972	N	Y	N	4,867.000
943	B3f7	false	Sample7	Hs01050702_m1	UNKNOWN	FAM	NFQ-MGB	27.890	28.131	0.340	1.646	0.980	N	N	N	4,597.441
944	B3f8	false	Sample7	Hs01063858_m1	UNKNOWN	FAM	NFQ-MGB	28.417	29.329	1.290	1.593	0.981	N	Y	N	4,451.794
945	B3g1	false	Sample7					Undetermined					N	N	N	
946	B3g2	false	Sample7					Undetermined					N	N	N	
947	B3g3	false	Sample7	Hs01086177_m1	UNKNOWN	FAM	NFQ-MGB	27.714	29.363	2.332	1.569	0.970	N	Y	N	4,401.912
948	B3g4	false	Sample7	Hs04234730_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.706	0.000	Y	N	Y	4,887.059
949	B3g5	false	Sample7	Hs00183740_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.820	0.000	Y	N	Y	3,979.147
950	B3g6	false	Sample7	Hs01070032_m1	UNKNOWN	FAM	NFQ-MGB	28.410	28.279	0.185	1.509	0.972	N	N	N	4,333.824
951	B3g7	false	Sample7					Undetermined					N	N	N	
952	B3g8	false	Sample7					Undetermined					N	N	N	
953	B3h1	false	Sample7					Undetermined					N	N	N	
954	B3h2	false	Sample7					Undetermined					N	N	N	
955	B3h3	false	Sample7	Hs02800695_m1	UNKNOWN	FAM	NFQ-MGB	27.536	28.059	0.739	1.600	0.969	N	Y	N	4,633.500
956	B3h4	false	Sample7	Hs00426889_m1	UNKNOWN	FAM	NFQ-MGB	22.452	22.388	0.091	1.593	0.975	N	N	N	4,680.265
957	B3h5	false	Sample7	Hs02758991_g1	UNKNOWN	FAM	NFQ-MGB	19.243	19.353	0.156	1.525	0.976	N	N	N	4,288.029
958	B3h6	false	Sample7	Hs00194538_m1	UNKNOWN	FAM	NFQ-MGB	25.564	25.576	0.016	1.414	0.963	N	N	N	4,834.471
959	B3h7	false	Sample7					Undetermined					N	N	N	
960	B3h8	false	Sample7					Undetermined					N	N	N	
961	B4a1	false	Sample8	Hs00559368_m1	UNKNOWN	FAM	NFQ-MGB	21.008	20.971	0.053	1.474	0.967	N	N	N	4,297.912
962	B4a2	false	Sample8	Hs02576168_g1	UNKNOWN	FAM	NFQ-MGB	23.466	23.496	0.042	1.503	0.975	N	N	N	4,415.353
963	B4a3	false	Sample8	Hs01059246_m1	UNKNOWN	FAM	NFQ-MGB	26.073	25.905	0.238	1.545	0.975	N	N	N	4,575.382
964	B4a4	false	Sample8	Hs00199368_m1	UNKNOWN	FAM	NFQ-MGB	26.393	26.526	0.189	1.554	0.971	N	N	N	4,480.941
965	B4a5	false	Sample8	Hs00187779_m1	UNKNOWN	FAM	NFQ-MGB	26.335	26.539	0.289	1.510	0.971	N	N	N	4,140.412
966	B4a6	false	Sample8	Hs02383390_s1	UNKNOWN	FAM	NFQ-MGB	21.629	21.768	0.196	1.470	0.955	N	N	N	4,245.118
967	B4a7	false	Sample8	Hs00366258_m1	UNKNOWN	FAM	NFQ-MGB	24.393	24.518	0.177	1.617	0.979	N	N	N	4,537.088
968	B4a8	false	Sample8	Hs00957901_g1	UNKNOWN	FAM	NFQ-MGB	21.850	21.788	0.088	1.611	0.972	N	N	N	4,593.000
969	B4b1	false	Sample8	Hs00227775_m1	UNKNOWN	FAM	NFQ-MGB	27.791	28.239	0.633	1.521	0.974	N	Y	N	4,933.294
970	B4b2	false	Sample8	Hs00161820_m1	UNKNOWN	FAM	NFQ-MGB	25.760	25.660	0.141	1.471	0.968	N	N	N	4,454.324
971	B4b3	false	Sample8	Hs01040204_m1	UNKNOWN	FAM	NFQ-MGB	27.430	27.056	0.529	1.504	0.974	N	Y	N	4,410.235
972	B4b4	false	Sample8	Hs00901571_m1	UNKNOWN	FAM	NFQ-MGB	23.539	23.627	0.124	1.557	0.974	N	N	N	4,499.382
973	B4b5	false	Sample8	Hs00988304_m1	UNKNOWN	FAM	NFQ-MGB	26.696	26.848	0.215	1.568	0.972	N	N	N	4,357.765
974	B4b6	false	Sample8	Hs00240827_m1	UNKNOWN	FAM	NFQ-MGB	22.682	22.673	0.012	1.559	0.977	N	N	N	4,868.382
975	B4b7	false	Sample8	Hs01587865_g1	UNKNOWN	FAM	NFQ-MGB	25.829	26.002	0.244	1.527	0.981	N	N	N	4,586.971
976	B4b8	false	Sample8	Hs00201836_m1	UNKNOWN	FAM	NFQ-MGB	20.906	20.877	0.042	1.582	0.989	N	N	N	4,616.588
977	B4c1	false	Sample8	Hs00174944_m1	UNKNOWN	FAM	NFQ-MGB	26.657	26.707	0.072	1.550	0.969	N	N	N	4,963.353
978	B4c2	false	Sample8	Hs00559542_m1	UNKNOWN	FAM	NFQ-MGB	21.777	22.011	0.330	1.450	0.976	N	N	N	4,465.529
979	B4c3	false	Sample8	Hs00213002_m1	UNKNOWN	FAM	NFQ-MGB	24.170	24.213	0.060	1.482	0.980	N	N	N	4,816.588
980	B4c4	false	Sample8	Hs00743423_s1	UNKNOWN	FAM	NFQ-MGB	19.609	19.694	0.120	1.655	0.970	N	N	N	4,665.912
981	B4c5	false	Sample8	Hs01056398_m1	UNKNOWN	FAM	NFQ-MGB	24.439	24.536	0.137	1.493	0.973	N	N	N	4,210.000
982	B4c6	false	Sample8	Hs00430452_m1	UNKNOWN	FAM	NFQ-MGB	26.786	27.323	0.760	1.551	0.979	N	Y	N	4,422.353
983	B4c7	false	Sample8	Hs00705164_s1	UNKNOWN	FAM	NFQ-MGB	29.516	29.185	0.468	1.593	0.973	N	N	N	4,597.647
984	B4c8	false	Sample8	Hs01120670_m1	UNKNOWN	FAM	NFQ-MGB	21.367	21.296	0.100	1.525	0.983	N	N	N	4,690.147
985	B4d1	false	Sample8	Hs02330328_s1	UNKNOWN	FAM	NFQ-MGB	29.196	29.252	0.080	1.598	0.983	N	N	N	4,253.706
986	B4d2	false	Sample8	Hs00261432_m1	UNKNOWN	FAM	NFQ-MGB	26.797	26.705	0.131	1.512	0.981	N	N	N	5,009.676
987	B4d3	false	Sample8	Hs00275575_m1	UNKNOWN	FAM	NFQ-MGB	23.023	23.060	0.053	1.544	0.970	N	N	N	4,785.324
988	B4d4	false	Sample8	Hs01560445_m1	UNKNOWN	FAM	NFQ-MGB	21.713	21.715	0.002	1.583	0.974	N	N	N	4,658.853
989	B4d5	false	Sample8	Hs00356233_m1	UNKNOWN	FAM	NFQ-MGB	25.815	25.641	0.247	1.579	0.981	N	N	N	4,890.029
990	B4d6	false	Sample8	Hs01031951_m1	UNKNOWN	FAM	NFQ-MGB	25.188	25.161	0.038	1.557	0.971	N	N	N	4,875.500
991	B4d7	false	Sample8	Hs00275889_m1	UNKNOWN	FAM	NFQ-MGB	25.586	25.545	0.058	1.605	0.982	N	N	N	4,705.265
992	B4d8	false	Sample8	Hs01014809_g1	UNKNOWN	FAM	NFQ-MGB	24.931	25.109	0.251	1.568	0.988	N	N	N	4,783.706
993	B4e1	false	Sample8	Hs00165106_m1	UNKNOWN	FAM	NFQ-MGB	26.162	26.065	0.137	1.548	0.976	N	N	N	4,747.529
994	B4e2	false	Sample8	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.304		0.000	0.000	Y	N	Y	4,752.824
995	B4e3	false	Sample8	Hs01020387_m1	UNKNOWN	FAM	NFQ-MGB	28.513	28.549	0.052	1.591	0.987	N	N	N	4,596.206
996	B4e4	false	Sample8	Hs00608023_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,747.235
997	B4e5	false	Sample8	Hs04183483_g1	UNKNOWN	FAM	NFQ-MGB	28.273	28.113	0.225	1.540	0.975	N	N	N	4,737.294
998	B4e6	false	Sample8	Hs00367082_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,303.206
999	B4e7	false	Sample8	Hs00242302_m1	UNKNOWN	FAM	NFQ-MGB	27.036	27.328	0.413	1.422	0.971	N	N	N	4,532.412
1000	B4e8	false	Sample8	Hs00169255_m1	UNKNOWN	FAM	NFQ-MGB	25.393	25.436	0.060	1.619	0.975	N	N	N	4,626.235
1001	B4f1	false	Sample8	Hs01054797_g1	UNKNOWN	FAM	NFQ-MGB	28.775	28.451	0.459	1.547	0.982	N	N	N	4,566.912
1002	B4f2	false	Sample8	Hs00222966_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,809.147
1003	B4f3	false	Sample8	Hs00355671_g1	UNKNOWN	FAM	NFQ-MGB	23.563	23.608	0.064	1.568	0.981	N	N	N	4,782.824
1004	B4f4	false	Sample8	Hs01113624_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,908.412
1005	B4f5	false	Sample8	Hs00417120_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.547	0.000	Y	N	Y	4,540.265
1006	B4f6	false	Sample8	Hs00271599_m1	UNKNOWN	FAM	NFQ-MGB	27.320	27.524	0.288	1.587	0.983	N	N	N	4,987.088
1007	B4f7	false	Sample8	Hs00171147_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,994.235
1008	B4f8	false	Sample8	Hs04194512_g1	UNKNOWN	FAM	NFQ-MGB	26.827	26.780	0.067	1.641	0.974	N	N	N	4,666.588
1009	B4g1	false	Sample8					Undetermined					N	N	N	
1010	B4g2	false	Sample8					Undetermined					N	N	N	
1011	B4g3	false	Sample8	Hs01066930_m1	UNKNOWN	FAM	NFQ-MGB	31.390	30.547	1.192	1.619	0.972	N	Y	N	4,745.412
1012	B4g4	false	Sample8	Hs00153294_m1	UNKNOWN	FAM	NFQ-MGB	27.711	27.973	0.370	1.432	0.963	N	N	N	4,510.676
1013	B4g5	false	Sample8	Hs00155026_m1	UNKNOWN	FAM	NFQ-MGB	20.307	20.373	0.094	1.530	0.979	N	N	N	4,493.324
1014	B4g6	false	Sample8	Hs01026927_g1	UNKNOWN	FAM	NFQ-MGB	28.046	28.046	0.000	1.589	0.981	N	N	N	4,671.235
1015	B4g7	false	Sample8					Undetermined					N	N	N	
1016	B4g8	false	Sample8					Undetermined					N	N	N	
1017	B4h1	false	Sample8					Undetermined					N	N	N	
1018	B4h2	false	Sample8					Undetermined					N	N	N	
1019	B4h3	false	Sample8	Hs00171432_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,878.588
1020	B4h4	false	Sample8	Hs00361432_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,880.529
1021	B4h5	false	Sample8	Hs00201853_m1	UNKNOWN	FAM	NFQ-MGB	29.083	29.174	0.129	1.591	0.982	N	N	N	4,478.618
1022	B4h6	false	Sample8	Hs00169366_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.620	0.000	Y	N	Y	4,841.088
1023	B4h7	false	Sample8					Undetermined					N	N	N	
1024	B4h8	false	Sample8					Undetermined					N	N	N	
1025	B5a1	false	Sample8	Hs02383872_s1	UNKNOWN	FAM	NFQ-MGB	20.744	20.756	0.017	1.544	0.977	N	N	N	4,229.912
1026	B5a2	false	Sample8	Hs00426275_m1	UNKNOWN	FAM	NFQ-MGB	23.190	23.122	0.096	1.483	0.964	N	N	N	4,316.206
1027	B5a3	false	Sample8	Hs04187470_m1	UNKNOWN	FAM	NFQ-MGB	24.078	23.969	0.154	1.535	0.978	N	N	N	4,311.971
1028	B5a4	false	Sample8	Hs01013996_m1	UNKNOWN	FAM	NFQ-MGB	26.502	26.638	0.192	1.550	0.974	N	N	N	4,614.676
1029	B5a5	false	Sample8	Hs00426608_m1	UNKNOWN	FAM	NFQ-MGB	26.846	26.124	1.022	1.481	0.959	N	Y	N	4,212.206
1030	B5a6	false	Sample8	Hs01551887_m1	UNKNOWN	FAM	NFQ-MGB	18.766	18.714	0.074	1.503	0.966	N	N	N	4,011.529
1031	B5a7	false	Sample8	Hs00230385_m1	UNKNOWN	FAM	NFQ-MGB	24.519	24.545	0.037	1.424	0.976	N	N	N	4,463.676
1032	B5a8	false	Sample8	Hs00230189_m1	UNKNOWN	FAM	NFQ-MGB	24.736	24.591	0.205	1.523	0.982	N	N	N	4,356.529
1033	B5b1	false	Sample8	Hs00380895_m1	UNKNOWN	FAM	NFQ-MGB	23.830	23.818	0.016	1.545	0.974	N	N	N	4,484.676
1034	B5b2	false	Sample8	Hs01114267_m1	UNKNOWN	FAM	NFQ-MGB	27.140	27.987	1.197	1.551	0.980	N	Y	N	4,547.735
1035	B5b3	false	Sample8	Hs00157347_m1	UNKNOWN	FAM	NFQ-MGB	25.359	25.748	0.550	1.558	0.975	N	Y	N	4,374.118
1036	B5b4	false	Sample8	Hs01586213_m1	UNKNOWN	FAM	NFQ-MGB	20.755	20.728	0.038	1.625	0.965	N	N	N	4,112.235
1037	B5b5	false	Sample8	Hs00241027_m1	UNKNOWN	FAM	NFQ-MGB	19.781	19.793	0.016	1.595	0.984	N	N	N	4,570.559
1038	B5b6	false	Sample8	Hs01100039_m1	UNKNOWN	FAM	NFQ-MGB	25.798	25.805	0.010	1.503	0.967	N	N	N	4,254.382
1039	B5b7	false	Sample8	Hs00930058_m1	UNKNOWN	FAM	NFQ-MGB	26.207	25.798	0.578	1.561	0.977	N	Y	N	4,447.824
1040	B5b8	false	Sample8	Hs00978358_g1	UNKNOWN	FAM	NFQ-MGB	20.835	20.802	0.047	1.473	0.969	N	N	N	4,062.294
1041	B5c1	false	Sample8	Hs02569702_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.924	0.000	N	N	Y	4,788.676
1042	B5c2	false	Sample8	Hs01119078_mH	UNKNOWN	FAM	NFQ-MGB	31.300	31.300		1.594	0.979	N	N	N	4,538.588
1043	B5c3	false	Sample8	Hs00604506_m1	UNKNOWN	FAM	NFQ-MGB	22.642	22.642	0.000	1.551	0.965	N	N	N	4,654.059
1044	B5c4	false	Sample8	Hs00161204_m1	UNKNOWN	FAM	NFQ-MGB	30.334	30.334		1.549	0.970	N	N	N	4,592.324
1045	B5c5	false	Sample8	Hs00166821_m1	UNKNOWN	FAM	NFQ-MGB	25.115	25.170	0.077	1.432	0.979	N	N	N	4,383.735
1046	B5c6	false	Sample8	Hs04195026_sH	UNKNOWN	FAM	NFQ-MGB	22.930	22.835	0.134	1.526	0.969	N	N	N	4,490.441
1047	B5c7	false	Sample8	Hs00426361_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,468.235
1048	B5c8	false	Sample8	Hs00426380_m1	UNKNOWN	FAM	NFQ-MGB	30.789	29.685	1.562	1.582	0.978	N	Y	N	4,649.941
1049	B5d1	false	Sample8	Hs04183452_g1	UNKNOWN	FAM	NFQ-MGB	24.502	24.555	0.075	1.544	0.983	N	N	N	4,502.706
1050	B5d2	false	Sample8	Hs00157048_m1	UNKNOWN	FAM	NFQ-MGB	25.763	25.914	0.214	1.533	0.980	N	N	N	4,563.794
1051	B5d3	false	Sample8	Hs00747232_mH	UNKNOWN	FAM	NFQ-MGB	24.438	24.538	0.141	1.606	0.986	N	N	N	4,492.265
1052	B5d4	false	Sample8	Hs02560787_s1	UNKNOWN	FAM	NFQ-MGB	23.317	23.276	0.057	1.567	0.982	N	N	N	4,656.500
1053	B5d5	false	Sample8	Hs00195591_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,576.471
1054	B5d6	false	Sample8	Hs00950344_m1	UNKNOWN	FAM	NFQ-MGB	28.939	29.967	1.454	1.626	0.981	N	Y	N	4,634.147
1055	B5d7	false	Sample8	Hs00609799_m1	UNKNOWN	FAM	NFQ-MGB	24.839	24.782	0.080	1.635	0.984	N	N	N	4,558.647
1056	B5d8	false	Sample8	Hs01026189_g1	UNKNOWN	FAM	NFQ-MGB	27.355	27.273	0.116	1.582	0.975	N	N	N	4,282.206
